"scenario","delta1","delta2","seed","method","silhouette","ari","alpha","omega","r"
"S4",0.5,0.5,11,"D0",0.229685818604605,0.255302448750941,NA,NA,NA
"S4",0.5,0.5,11,"D1",0.165646361273948,0.330819092224664,NA,NA,NA
"S4",0.5,0.5,11,"Df_silopt",0.229685818604605,0.255302448750941,0,NA,NA
"S4",0.5,0.5,11,"Ds",0.0924955545762458,0.277524478316953,NA,NA,NA
"S4",0.5,0.5,11,"A",0.094055621085246,0.345330539601685,NA,NA,NA
"S4",0.5,0.5,11,"B_silopt",0.229685818604605,0.255302448750941,0,1,NA
"S4",0.5,0.5,11,"C_DK_ancien",0.085197476135751,0.373742875032296,0,NA,NA
"S4",0.5,0.5,11,"DK_reconstruit",0.0882106968888103,0.367958191331357,NA,NA,3.72214922615029
"S4",0.5,0.5,12,"D0",0.207353979127435,0.183961238713216,NA,NA,NA
"S4",0.5,0.5,12,"D1",0.186406180655652,0.452837082255921,NA,NA,NA
"S4",0.5,0.5,12,"Df_silopt",0.207353979127435,0.183961238713216,0,NA,NA
"S4",0.5,0.5,12,"Ds",0.0794044957161858,0.233086880449563,NA,NA,NA
"S4",0.5,0.5,12,"A",0.121496014752336,0.313102086475005,NA,NA,NA
"S4",0.5,0.5,12,"B_silopt",0.207353979127435,0.183961238713216,0,1,NA
"S4",0.5,0.5,12,"C_DK_ancien",0.0763887075350392,0.412960282084156,0,NA,NA
"S4",0.5,0.5,12,"DK_reconstruit",0.080132340505289,0.421872865929198,NA,NA,3.55614003235382
"S4",0.5,0.5,13,"D0",0.208997330114264,0.237612212142021,NA,NA,NA
"S4",0.5,0.5,13,"D1",0.16112118861343,0.399147787563559,NA,NA,NA
"S4",0.5,0.5,13,"Df_silopt",0.221036674904414,0.300416195597863,0.2,NA,NA
"S4",0.5,0.5,13,"Ds",0.0724842709961224,0.257894352118919,NA,NA,NA
"S4",0.5,0.5,13,"A",0.110083239504206,0.262761958543482,NA,NA,NA
"S4",0.5,0.5,13,"B_silopt",0.221036674904414,0.300416195597863,0.2,1,NA
"S4",0.5,0.5,13,"C_DK_ancien",0.0854725930923284,0.283921626672587,0,NA,NA
"S4",0.5,0.5,13,"DK_reconstruit",0.0897591852433729,0.243100988355534,NA,NA,3.87520598457577
"S4",0.5,0.5,14,"D0",0.228512719800854,0.274945695036109,NA,NA,NA
"S4",0.5,0.5,14,"D1",0.172385571327214,0.360715178773842,NA,NA,NA
"S4",0.5,0.5,14,"Df_silopt",0.228512719800854,0.274945695036109,0,NA,NA
"S4",0.5,0.5,14,"Ds",0.0866929578035505,0.196978811855461,NA,NA,NA
"S4",0.5,0.5,14,"A",0.113790878118747,0.290441223393719,NA,NA,NA
"S4",0.5,0.5,14,"B_silopt",0.228512719800854,0.274945695036109,0,1,NA
"S4",0.5,0.5,14,"C_DK_ancien",0.0821242004800363,0.372617072572427,0.5,NA,NA
"S4",0.5,0.5,14,"DK_reconstruit",0.0985842234198675,0.318471806749684,NA,NA,3.83980025484632
"S4",0.5,0.5,15,"D0",0.211476650167292,0.202762383975028,NA,NA,NA
"S4",0.5,0.5,15,"D1",0.155464137722807,0.457259633863869,NA,NA,NA
"S4",0.5,0.5,15,"Df_silopt",0.211476650167292,0.202762383975028,0,NA,NA
"S4",0.5,0.5,15,"Ds",0.105959239755382,0.235614731943893,NA,NA,NA
"S4",0.5,0.5,15,"A",0.122986198859584,0.275956129226791,NA,NA,NA
"S4",0.5,0.5,15,"B_silopt",0.211476650167292,0.202762383975028,0,1,NA
"S4",0.5,0.5,15,"C_DK_ancien",0.084986792837533,0.293388610248711,0,NA,NA
"S4",0.5,0.5,15,"DK_reconstruit",0.087519968166157,0.237221846637949,NA,NA,4.03099650128853
"S4",0.5,0.5,16,"D0",0.225052579780152,0.234831042180177,NA,NA,NA
"S4",0.5,0.5,16,"D1",0.173158253103169,0.372840160354183,NA,NA,NA
"S4",0.5,0.5,16,"Df_silopt",0.225052579780152,0.234831042180177,0,NA,NA
"S4",0.5,0.5,16,"Ds",0.0980075924375785,0.279456961353853,NA,NA,NA
"S4",0.5,0.5,16,"A",0.106256226300548,0.350764516394039,NA,NA,NA
"S4",0.5,0.5,16,"B_silopt",0.225052579780152,0.234831042180177,0,1,NA
"S4",0.5,0.5,16,"C_DK_ancien",0.077011216839863,0.27996932179685,0,NA,NA
"S4",0.5,0.5,16,"DK_reconstruit",0.0912207295466652,0.361524279929931,NA,NA,3.79717566985543
"S4",0.5,0.5,17,"D0",0.210528990791032,0.182858214710968,NA,NA,NA
"S4",0.5,0.5,17,"D1",0.13724057360761,0.352111045411621,NA,NA,NA
"S4",0.5,0.5,17,"Df_silopt",0.210528990791032,0.182858214710968,0,NA,NA
"S4",0.5,0.5,17,"Ds",0.09776011765819,0.204053903593512,NA,NA,NA
"S4",0.5,0.5,17,"A",0.107245978214231,0.320649984174319,NA,NA,NA
"S4",0.5,0.5,17,"B_silopt",0.210528990791032,0.182858214710968,0,1,NA
"S4",0.5,0.5,17,"C_DK_ancien",0.0836893871353332,0.288041395716913,0,NA,NA
"S4",0.5,0.5,17,"DK_reconstruit",0.0878202801838542,0.294158653954996,NA,NA,3.96248883841293
"S4",0.5,0.5,18,"D0",0.227258730478124,0.210398483352614,NA,NA,NA
"S4",0.5,0.5,18,"D1",0.15953517023795,0.364885859415362,NA,NA,NA
"S4",0.5,0.5,18,"Df_silopt",0.227258730478125,0.210398483352614,0,NA,NA
"S4",0.5,0.5,18,"Ds",0.116373515205577,0.312770046997507,NA,NA,NA
"S4",0.5,0.5,18,"A",0.128110365162085,0.330339747243107,NA,NA,NA
"S4",0.5,0.5,18,"B_silopt",0.227258730478125,0.210398483352614,0,1,NA
"S4",0.5,0.5,18,"C_DK_ancien",0.0875288949826087,0.345982700864957,0.2,NA,NA
"S4",0.5,0.5,18,"DK_reconstruit",0.0986550600443961,0.329950176475294,NA,NA,3.90562305757449
"S4",0.5,0.5,19,"D0",0.225885649538727,0.283632760900489,NA,NA,NA
"S4",0.5,0.5,19,"D1",0.182840720354391,0.381556289358032,NA,NA,NA
"S4",0.5,0.5,19,"Df_silopt",0.232122072568398,0.29305595348556,0.1,NA,NA
"S4",0.5,0.5,19,"Ds",0.0799676979054945,0.259849158249158,NA,NA,NA
"S4",0.5,0.5,19,"A",0.109775136191748,0.312139676442338,NA,NA,NA
"S4",0.5,0.5,19,"B_silopt",0.232122072568398,0.29305595348556,0.1,1,NA
"S4",0.5,0.5,19,"C_DK_ancien",0.0853298594375971,0.396568282765174,0,NA,NA
"S4",0.5,0.5,19,"DK_reconstruit",0.0820049514565566,0.378950348038918,NA,NA,3.94277281190679
"S4",0.5,0.5,20,"D0",0.216459856239758,0.271915380587973,NA,NA,NA
"S4",0.5,0.5,20,"D1",0.155965655192745,0.33232031207424,NA,NA,NA
"S4",0.5,0.5,20,"Df_silopt",0.229676331680307,0.266728105770193,0.1,NA,NA
"S4",0.5,0.5,20,"Ds",0.0959919915115837,0.259690597353845,NA,NA,NA
"S4",0.5,0.5,20,"A",0.133360664157229,0.291269049308556,NA,NA,NA
"S4",0.5,0.5,20,"B_silopt",0.229676331680307,0.266728105770193,0.1,1,NA
"S4",0.5,0.5,20,"C_DK_ancien",0.104679186462672,0.314012770380637,0,NA,NA
"S4",0.5,0.5,20,"DK_reconstruit",0.106150538874204,0.310228775369965,NA,NA,3.91814450263638
"S4",0.5,0.5,21,"D0",0.23420254002737,0.289709853659746,NA,NA,NA
"S4",0.5,0.5,21,"D1",0.164366818285937,0.40070494870525,NA,NA,NA
"S4",0.5,0.5,21,"Df_silopt",0.23420254002737,0.289709853659746,0,NA,NA
"S4",0.5,0.5,21,"Ds",0.0719869180056167,0.193174994037612,NA,NA,NA
"S4",0.5,0.5,21,"A",0.105510123450503,0.358395763676914,NA,NA,NA
"S4",0.5,0.5,21,"B_silopt",0.23420254002737,0.289709853659746,0,1,NA
"S4",0.5,0.5,21,"C_DK_ancien",0.0912912182550983,0.300341195856575,0,NA,NA
"S4",0.5,0.5,21,"DK_reconstruit",0.0952076393037627,0.289668881689239,NA,NA,3.72576608679169
"S4",0.5,0.5,22,"D0",0.221758872746688,0.14963757869926,NA,NA,NA
"S4",0.5,0.5,22,"D1",0.18923800110246,0.332605665922747,NA,NA,NA
"S4",0.5,0.5,22,"Df_silopt",0.223472643306954,0.254209865136055,0.1,NA,NA
"S4",0.5,0.5,22,"Ds",0.0899681986097309,0.211031689986436,NA,NA,NA
"S4",0.5,0.5,22,"A",0.111239679654056,0.282010050251256,NA,NA,NA
"S4",0.5,0.5,22,"B_silopt",0.223472643306954,0.254209865136055,0.1,1,NA
"S4",0.5,0.5,22,"C_DK_ancien",0.0914149386990172,0.284185790710464,0,NA,NA
"S4",0.5,0.5,22,"DK_reconstruit",0.0953409318186174,0.294519345642468,NA,NA,3.94580630063071
"S4",0.5,0.5,23,"D0",0.217959832846519,0.244092264114251,NA,NA,NA
"S4",0.5,0.5,23,"D1",0.168505219577179,0.410250124201889,NA,NA,NA
"S4",0.5,0.5,23,"Df_silopt",0.21795983284652,0.244092264114251,0,NA,NA
"S4",0.5,0.5,23,"Ds",0.0732410702659432,0.239943565669093,NA,NA,NA
"S4",0.5,0.5,23,"A",0.107738078160773,0.378556960891802,NA,NA,NA
"S4",0.5,0.5,23,"B_silopt",0.21795983284652,0.244092264114251,0,1,NA
"S4",0.5,0.5,23,"C_DK_ancien",0.0859018613326351,0.278911300431549,0,NA,NA
"S4",0.5,0.5,23,"DK_reconstruit",0.0958728481942469,0.364158233682516,NA,NA,3.57778774134463
"S4",0.5,0.5,24,"D0",0.219556181317228,0.263482270325341,NA,NA,NA
"S4",0.5,0.5,24,"D1",0.163548031254624,0.434056259171517,NA,NA,NA
"S4",0.5,0.5,24,"Df_silopt",0.219556181317228,0.263482270325341,0,NA,NA
"S4",0.5,0.5,24,"Ds",0.0799161825673218,0.321717553676485,NA,NA,NA
"S4",0.5,0.5,24,"A",0.110518662675815,0.330623033549151,NA,NA,NA
"S4",0.5,0.5,24,"B_silopt",0.219556181317228,0.263482270325341,0,1,NA
"S4",0.5,0.5,24,"C_DK_ancien",0.0857857989103825,0.422162681320988,0.1,NA,NA
"S4",0.5,0.5,24,"DK_reconstruit",0.0931726341500435,0.312696175409725,NA,NA,3.8693627109912
"S4",0.5,0.5,25,"D0",0.237060705594989,0.197729638632463,NA,NA,NA
"S4",0.5,0.5,25,"D1",0.153494467364647,0.378491081959791,NA,NA,NA
"S4",0.5,0.5,25,"Df_silopt",0.237060705594989,0.197729638632463,0,NA,NA
"S4",0.5,0.5,25,"Ds",0.0930163648532204,0.35130988773284,NA,NA,NA
"S4",0.5,0.5,25,"A",0.103145897842752,0.347122676165334,NA,NA,NA
"S4",0.5,0.5,25,"B_silopt",0.237060705594989,0.197729638632463,0,1,NA
"S4",0.5,0.5,25,"C_DK_ancien",0.0951589666740577,0.286618703057852,0,NA,NA
"S4",0.5,0.5,25,"DK_reconstruit",0.0920429219076359,0.302691269204784,NA,NA,3.8120917878625
"S4",0.5,0.5,26,"D0",0.221831290772005,0.278638585247428,NA,NA,NA
"S4",0.5,0.5,26,"D1",0.186622442017544,0.369527436112613,NA,NA,NA
"S4",0.5,0.5,26,"Df_silopt",0.221831290772005,0.278638585247428,0,NA,NA
"S4",0.5,0.5,26,"Ds",0.0790542614232675,0.213475655285837,NA,NA,NA
"S4",0.5,0.5,26,"A",0.117999733734607,0.346619937871943,NA,NA,NA
"S4",0.5,0.5,26,"B_silopt",0.221831290772005,0.278638585247428,0,1,NA
"S4",0.5,0.5,26,"C_DK_ancien",0.0777369490149283,0.326920305842556,0.9,NA,NA
"S4",0.5,0.5,26,"DK_reconstruit",0.0749829726623447,0.34496513631236,NA,NA,3.66608056457973
"S4",0.5,0.5,27,"D0",0.243855248115763,0.267314097457039,NA,NA,NA
"S4",0.5,0.5,27,"D1",0.157268115027444,0.407618413813701,NA,NA,NA
"S4",0.5,0.5,27,"Df_silopt",0.243855248115763,0.267314097457039,0,NA,NA
"S4",0.5,0.5,27,"Ds",0.100242635930942,0.233967817227821,NA,NA,NA
"S4",0.5,0.5,27,"A",0.105801337537285,0.392419318760011,NA,NA,NA
"S4",0.5,0.5,27,"B_silopt",0.243855248115763,0.267314097457039,0,1,NA
"S4",0.5,0.5,27,"C_DK_ancien",0.0960132431501385,0.246238611079667,0.1,NA,NA
"S4",0.5,0.5,27,"DK_reconstruit",0.0994653276500485,0.239082333142589,NA,NA,3.84051214956215
"S4",0.5,0.5,28,"D0",0.219747547652463,0.236999566718678,NA,NA,NA
"S4",0.5,0.5,28,"D1",0.152510679328387,0.351657844792764,NA,NA,NA
"S4",0.5,0.5,28,"Df_silopt",0.219747547652463,0.236999566718678,0,NA,NA
"S4",0.5,0.5,28,"Ds",0.0840040524249608,0.278508601229859,NA,NA,NA
"S4",0.5,0.5,28,"A",0.119205216433698,0.276274903166342,NA,NA,NA
"S4",0.5,0.5,28,"B_silopt",0.219747547652463,0.236999566718678,0,1,NA
"S4",0.5,0.5,28,"C_DK_ancien",0.0793372540381591,0.264266476179222,0,NA,NA
"S4",0.5,0.5,28,"DK_reconstruit",0.0843865191588732,0.365231079118471,NA,NA,3.81783239232589
"S4",0.5,0.5,29,"D0",0.217790773545388,0.231233025360535,NA,NA,NA
"S4",0.5,0.5,29,"D1",0.174300551786729,0.365196329447551,NA,NA,NA
"S4",0.5,0.5,29,"Df_silopt",0.217790773545388,0.231233025360535,0,NA,NA
"S4",0.5,0.5,29,"Ds",0.0646135359098444,0.207512660444063,NA,NA,NA
"S4",0.5,0.5,29,"A",0.119832910234574,0.367017158333646,NA,NA,NA
"S4",0.5,0.5,29,"B_silopt",0.217790773545388,0.231233025360535,0,1,NA
"S4",0.5,0.5,29,"C_DK_ancien",0.0805413663465091,0.340802392396347,0.4,NA,NA
"S4",0.5,0.5,29,"DK_reconstruit",0.0835739313799102,0.272724482572227,NA,NA,4.01606011821849
"S4",0.5,0.5,30,"D0",0.221221185452214,0.178291085445728,NA,NA,NA
"S4",0.5,0.5,30,"D1",0.146891055214488,0.348003451505137,NA,NA,NA
"S4",0.5,0.5,30,"Df_silopt",0.221221185452214,0.178291085445728,0,NA,NA
"S4",0.5,0.5,30,"Ds",0.0881506496639096,0.298471404076245,NA,NA,NA
"S4",0.5,0.5,30,"A",0.106756781026018,0.310026629794986,NA,NA,NA
"S4",0.5,0.5,30,"B_silopt",0.221221185452214,0.178291085445728,0,1,NA
"S4",0.5,0.5,30,"C_DK_ancien",0.0844478763711375,0.197482897674622,0,NA,NA
"S4",0.5,0.5,30,"DK_reconstruit",0.0804224839253802,0.196721870581089,NA,NA,4.08742536623558
"S4",0.5,0.5,31,"D0",0.21049382188154,0.240640017717123,NA,NA,NA
"S4",0.5,0.5,31,"D1",0.159361887207799,0.316999395847925,NA,NA,NA
"S4",0.5,0.5,31,"Df_silopt",0.21049382188154,0.240640017717123,0,NA,NA
"S4",0.5,0.5,31,"Ds",0.086739378730535,0.227493436095635,NA,NA,NA
"S4",0.5,0.5,31,"A",0.104389164592739,0.30723768317603,NA,NA,NA
"S4",0.5,0.5,31,"B_silopt",0.21049382188154,0.240640017717123,0,1,NA
"S4",0.5,0.5,31,"C_DK_ancien",0.0958789898599857,0.361504810534707,0,NA,NA
"S4",0.5,0.5,31,"DK_reconstruit",0.0710376198478615,0.241759061227064,NA,NA,3.8937772736458
"S4",0.5,0.5,32,"D0",0.224910200218014,0.257987090849477,NA,NA,NA
"S4",0.5,0.5,32,"D1",0.162855103223838,0.380880955952202,NA,NA,NA
"S4",0.5,0.5,32,"Df_silopt",0.224910200218014,0.257987090849477,0,NA,NA
"S4",0.5,0.5,32,"Ds",0.0827060899263098,0.256117434163452,NA,NA,NA
"S4",0.5,0.5,32,"A",0.0984082021433011,0.406393411684428,NA,NA,NA
"S4",0.5,0.5,32,"B_silopt",0.224910200218014,0.257987090849477,0,1,NA
"S4",0.5,0.5,32,"C_DK_ancien",0.0896460621725239,0.312032152700532,0,NA,NA
"S4",0.5,0.5,32,"DK_reconstruit",0.0912599123400889,0.285695902541106,NA,NA,3.54033147879816
"S4",0.5,0.5,33,"D0",0.206776909131913,0.18897157613531,NA,NA,NA
"S4",0.5,0.5,33,"D1",0.151646112212503,0.378902976148269,NA,NA,NA
"S4",0.5,0.5,33,"Df_silopt",0.206776909131913,0.18897157613531,0,NA,NA
"S4",0.5,0.5,33,"Ds",0.10760289831972,0.250573498977598,NA,NA,NA
"S4",0.5,0.5,33,"A",0.115405943215096,0.337662725983697,NA,NA,NA
"S4",0.5,0.5,33,"B_silopt",0.206776909131913,0.18897157613531,0,1,NA
"S4",0.5,0.5,33,"C_DK_ancien",0.0877583866277489,0.309065612312905,0.1,NA,NA
"S4",0.5,0.5,33,"DK_reconstruit",0.088047548228828,0.282756384280431,NA,NA,3.83168047998631
"S4",0.5,0.5,34,"D0",0.228504697972821,0.244656470415748,NA,NA,NA
"S4",0.5,0.5,34,"D1",0.170263064115074,0.409272326692173,NA,NA,NA
"S4",0.5,0.5,34,"Df_silopt",0.228504697972821,0.244656470415748,0,NA,NA
"S4",0.5,0.5,34,"Ds",0.0858314948454242,0.330236396838222,NA,NA,NA
"S4",0.5,0.5,34,"A",0.119703581196397,0.284424181535842,NA,NA,NA
"S4",0.5,0.5,34,"B_silopt",0.228504697972821,0.244656470415748,0,1,NA
"S4",0.5,0.5,34,"C_DK_ancien",0.0835127989504439,0.305456723118274,0,NA,NA
"S4",0.5,0.5,34,"DK_reconstruit",0.0736239227048346,0.389228557841334,NA,NA,3.95239428799355
"S4",0.5,0.5,35,"D0",0.224619973454644,0.256263101344672,NA,NA,NA
"S4",0.5,0.5,35,"D1",0.184303283974192,0.383366978022605,NA,NA,NA
"S4",0.5,0.5,35,"Df_silopt",0.224619973454644,0.256263101344672,0,NA,NA
"S4",0.5,0.5,35,"Ds",0.0809163053431746,0.166048038165413,NA,NA,NA
"S4",0.5,0.5,35,"A",0.121626580539756,0.313015679355065,NA,NA,NA
"S4",0.5,0.5,35,"B_silopt",0.224619973454644,0.256263101344672,0,1,NA
"S4",0.5,0.5,35,"C_DK_ancien",0.0734374994168878,0.466053428319696,1,NA,NA
"S4",0.5,0.5,35,"DK_reconstruit",0.0750430677040915,0.417431737596388,NA,NA,3.75659991902584
"S4",0.5,0.5,36,"D0",0.157497795916776,0.170313627094259,NA,NA,NA
"S4",0.5,0.5,36,"D1",0.155494961116527,0.390734827518445,NA,NA,NA
"S4",0.5,0.5,36,"Df_silopt",0.19639931576355,0.269388772236858,0.4,NA,NA
"S4",0.5,0.5,36,"Ds",0.0853690608463866,0.219945316473822,NA,NA,NA
"S4",0.5,0.5,36,"A",0.116851149866136,0.305012270809418,NA,NA,NA
"S4",0.5,0.5,36,"B_silopt",0.19639931576355,0.269388772236858,0.4,1,NA
"S4",0.5,0.5,36,"C_DK_ancien",0.0709788960360334,0.420282079378785,0,NA,NA
"S4",0.5,0.5,36,"DK_reconstruit",0.0743285140239189,0.41341552277606,NA,NA,3.51723646283366
"S4",0.5,0.5,37,"D0",0.218359964948931,0.17648325346367,NA,NA,NA
"S4",0.5,0.5,37,"D1",0.182149811994816,0.342455970561171,NA,NA,NA
"S4",0.5,0.5,37,"Df_silopt",0.233070462475625,0.212061260671914,0.1,NA,NA
"S4",0.5,0.5,37,"Ds",0.0955455412726361,0.260534618882506,NA,NA,NA
"S4",0.5,0.5,37,"A",0.119335710368812,0.284849244574129,NA,NA,NA
"S4",0.5,0.5,37,"B_silopt",0.233070462475625,0.212061260671914,0.1,1,NA
"S4",0.5,0.5,37,"C_DK_ancien",0.0920280254680144,0.281967190984584,0,NA,NA
"S4",0.5,0.5,37,"DK_reconstruit",0.0952902960672994,0.281967190984584,NA,NA,3.92094832796118
"S4",0.5,0.5,38,"D0",0.219576187107787,0.216341989212566,NA,NA,NA
"S4",0.5,0.5,38,"D1",0.151627724104615,0.449842114143841,NA,NA,NA
"S4",0.5,0.5,38,"Df_silopt",0.219576187107787,0.216341989212566,0,NA,NA
"S4",0.5,0.5,38,"Ds",0.0998103644070077,0.290207150027346,NA,NA,NA
"S4",0.5,0.5,38,"A",0.123912149003703,0.279923716690863,NA,NA,NA
"S4",0.5,0.5,38,"B_silopt",0.219576187107787,0.216341989212566,0,1,NA
"S4",0.5,0.5,38,"C_DK_ancien",0.0779062593195391,0.271908960201959,0,NA,NA
"S4",0.5,0.5,38,"DK_reconstruit",0.0838136970397942,0.292920506217916,NA,NA,3.73044023428875
"S4",0.5,0.5,39,"D0",0.227136163540343,0.237156227476511,NA,NA,NA
"S4",0.5,0.5,39,"D1",0.167398128274475,0.372245467294661,NA,NA,NA
"S4",0.5,0.5,39,"Df_silopt",0.227136163540343,0.237156227476511,0,NA,NA
"S4",0.5,0.5,39,"Ds",0.10088405844428,0.226332104398516,NA,NA,NA
"S4",0.5,0.5,39,"A",0.106178771502342,0.257555705232969,NA,NA,NA
"S4",0.5,0.5,39,"B_silopt",0.227136163540343,0.237156227476511,0,1,NA
"S4",0.5,0.5,39,"C_DK_ancien",0.0812044358535621,0.399356126534319,0.2,NA,NA
"S4",0.5,0.5,39,"DK_reconstruit",0.0804724104299025,0.397086751459973,NA,NA,3.8121145469372
"S4",0.5,0.5,40,"D0",0.238203045603363,0.223927848352636,NA,NA,NA
"S4",0.5,0.5,40,"D1",0.16845613836726,0.480874515284054,NA,NA,NA
"S4",0.5,0.5,40,"Df_silopt",0.238203045603363,0.223927848352636,0,NA,NA
"S4",0.5,0.5,40,"Ds",0.0836735464609186,0.291995450202587,NA,NA,NA
"S4",0.5,0.5,40,"A",0.105248956592796,0.370378577328535,NA,NA,NA
"S4",0.5,0.5,40,"B_silopt",0.238203045603363,0.223927848352636,0,1,NA
"S4",0.5,0.5,40,"C_DK_ancien",0.0998432756366978,0.315812245075912,0,NA,NA
"S4",0.5,0.5,40,"DK_reconstruit",0.104915730037465,0.31171836047994,NA,NA,3.94697815542501
"S4",0.5,0.5,41,"D0",0.231567843569553,0.252082022215959,NA,NA,NA
"S4",0.5,0.5,41,"D1",0.185075784975184,0.402703308672571,NA,NA,NA
"S4",0.5,0.5,41,"Df_silopt",0.231567843569553,0.252082022215959,0,NA,NA
"S4",0.5,0.5,41,"Ds",0.0949391988640617,0.240695323600964,NA,NA,NA
"S4",0.5,0.5,41,"A",0.104188954443018,0.430894684371826,NA,NA,NA
"S4",0.5,0.5,41,"B_silopt",0.231567843569553,0.252082022215959,0,1,NA
"S4",0.5,0.5,41,"C_DK_ancien",0.0865071370382642,0.297510487747096,0.1,NA,NA
"S4",0.5,0.5,41,"DK_reconstruit",0.091878524985609,0.295918171217158,NA,NA,3.79742478806672
"S4",0.5,0.5,42,"D0",0.241967048933931,0.240444284346812,NA,NA,NA
"S4",0.5,0.5,42,"D1",0.157854103112209,0.352467915177077,NA,NA,NA
"S4",0.5,0.5,42,"Df_silopt",0.241967048933931,0.240444284346812,0,NA,NA
"S4",0.5,0.5,42,"Ds",0.0962879570931495,0.265726489859397,NA,NA,NA
"S4",0.5,0.5,42,"A",0.106170652234049,0.352048185005066,NA,NA,NA
"S4",0.5,0.5,42,"B_silopt",0.241967048933931,0.240444284346812,0,1,NA
"S4",0.5,0.5,42,"C_DK_ancien",0.0849453397755607,0.481272581429923,0,NA,NA
"S4",0.5,0.5,42,"DK_reconstruit",0.0926936975294447,0.39287924962095,NA,NA,3.80588752686301
"S4",0.5,0.5,43,"D0",0.23946732215176,0.247702448956346,NA,NA,NA
"S4",0.5,0.5,43,"D1",0.155718252415575,0.309401985444821,NA,NA,NA
"S4",0.5,0.5,43,"Df_silopt",0.23946732215176,0.247702448956346,0,NA,NA
"S4",0.5,0.5,43,"Ds",0.0944833182215933,0.223992773971377,NA,NA,NA
"S4",0.5,0.5,43,"A",0.109813950272799,0.231492006878201,NA,NA,NA
"S4",0.5,0.5,43,"B_silopt",0.23946732215176,0.247702448956346,0,1,NA
"S4",0.5,0.5,43,"C_DK_ancien",0.0840653950172748,0.260301616344601,0,NA,NA
"S4",0.5,0.5,43,"DK_reconstruit",0.0882896634708343,0.253502309764904,NA,NA,3.97208595024289
"S4",0.5,0.5,44,"D0",0.191975099679746,0.0529873766446653,NA,NA,NA
"S4",0.5,0.5,44,"D1",0.141202484435104,0.264427073126089,NA,NA,NA
"S4",0.5,0.5,44,"Df_silopt",0.208770855876418,0.286774397471879,0.3,NA,NA
"S4",0.5,0.5,44,"Ds",0.0993858137403767,0.273127943840131,NA,NA,NA
"S4",0.5,0.5,44,"A",0.10244720653869,0.38296447415271,NA,NA,NA
"S4",0.5,0.5,44,"B_silopt",0.208770855876418,0.286774397471879,0.3,1,NA
"S4",0.5,0.5,44,"C_DK_ancien",0.0822657082758093,0.17203534808245,0,NA,NA
"S4",0.5,0.5,44,"DK_reconstruit",0.0857431470471553,0.169283299483091,NA,NA,4.10547454750612
"S4",0.5,0.5,45,"D0",0.232327079473474,0.252071652841173,NA,NA,NA
"S4",0.5,0.5,45,"D1",0.15814307838308,0.377226749491996,NA,NA,NA
"S4",0.5,0.5,45,"Df_silopt",0.232327079473474,0.252071652841173,0,NA,NA
"S4",0.5,0.5,45,"Ds",0.0833734727574516,0.23632766561044,NA,NA,NA
"S4",0.5,0.5,45,"A",0.101389972930099,0.264205019424649,NA,NA,NA
"S4",0.5,0.5,45,"B_silopt",0.232327079473474,0.252071652841173,0,1,NA
"S4",0.5,0.5,45,"C_DK_ancien",0.08161103742101,0.238313290971303,0,NA,NA
"S4",0.5,0.5,45,"DK_reconstruit",0.0851691935178055,0.248823268120345,NA,NA,4.02811056123093
"S4",0.5,0.5,46,"D0",0.205697302074879,0.16812114691734,NA,NA,NA
"S4",0.5,0.5,46,"D1",0.175822769971043,0.405069282403854,NA,NA,NA
"S4",0.5,0.5,46,"Df_silopt",0.205697302074879,0.16812114691734,0,NA,NA
"S4",0.5,0.5,46,"Ds",0.0601294517193931,0.116819288384703,NA,NA,NA
"S4",0.5,0.5,46,"A",0.106718100528291,0.268859691952742,NA,NA,NA
"S4",0.5,0.5,46,"B_silopt",0.205697302074879,0.16812114691734,0,1,NA
"S4",0.5,0.5,46,"C_DK_ancien",0.0746066455027466,0.323089635324752,0.3,NA,NA
"S4",0.5,0.5,46,"DK_reconstruit",0.0803921090047169,0.375686719836939,NA,NA,3.95248666471095
"S4",0.5,0.5,47,"D0",0.209279824765093,0.213835360980375,NA,NA,NA
"S4",0.5,0.5,47,"D1",0.151076241928115,0.364941502861058,NA,NA,NA
"S4",0.5,0.5,47,"Df_silopt",0.209279824765093,0.213835360980375,0,NA,NA
"S4",0.5,0.5,47,"Ds",0.076979193163409,0.226299975948085,NA,NA,NA
"S4",0.5,0.5,47,"A",0.11367064837394,0.320378136387298,NA,NA,NA
"S4",0.5,0.5,47,"B_silopt",0.209279824765093,0.213835360980375,0,1,NA
"S4",0.5,0.5,47,"C_DK_ancien",0.0770733460899157,0.315494551146211,0,NA,NA
"S4",0.5,0.5,47,"DK_reconstruit",0.0732822042980122,0.343535265863134,NA,NA,3.65152736079808
"S4",0.5,0.5,48,"D0",0.208302884643493,0.230401810956493,NA,NA,NA
"S4",0.5,0.5,48,"D1",0.16629556105991,0.40070191126784,NA,NA,NA
"S4",0.5,0.5,48,"Df_silopt",0.22216404715105,0.25239569061912,0.2,NA,NA
"S4",0.5,0.5,48,"Ds",0.0949349015135321,0.204426891292437,NA,NA,NA
"S4",0.5,0.5,48,"A",0.0984593665907675,0.306462448567595,NA,NA,NA
"S4",0.5,0.5,48,"B_silopt",0.222164047151049,0.25239569061912,0.2,1,NA
"S4",0.5,0.5,48,"C_DK_ancien",0.0843392489271767,0.323158836049636,0,NA,NA
